source	target	number_of_paths	node_type	node_value	node_count
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	NGLY1::NCBIGene:55768_in 1 to 1 orthology relationship with_Pngl::FlyBase:FBgn0033050	1836
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Pngl::FlyBase:FBgn0033050_has phenotype_fertile::FBcv:0000374	360
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	fertile::FBcv:0000374_has phenotype_RpS27A::FlyBase:FBgn0003942	20
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	RpS27A::FlyBase:FBgn0003942_in 1 to 1 orthology relationship with_RPS27A::NCBIGene:6233	80
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	RPS27A::NCBIGene:6233_involved in_Metabolism::REACT:R-HSA-1430728	20
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Metabolism::REACT:R-HSA-1430728_involved in_AQP1::NCBIGene:358	72
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Pngl::FlyBase:FBgn0033050_has phenotype_short lived::FBcv:0000385	116
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	short lived::FBcv:0000385_has phenotype_Egfr::FlyBase:FBgn0003731	64
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Egfr::FlyBase:FBgn0003731_in 1 to 1 orthology relationship with_Egfr::MGI:95294	352
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Egfr::MGI:95294_involved in_wound healing::GO:0042060	44
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	wound healing::GO:0042060_involved in_AQP1::NCBIGene:358	88
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	fertile::FBcv:0000374_has phenotype_Drip::FlyBase:FBgn0015872	180
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Drip::FlyBase:FBgn0015872_in 1 to 1 orthology relationship with_Aqp4::MGI:107387	60
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Aqp4::MGI:107387_None_carbon dioxide transport::GO:0015670	4
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	carbon dioxide transport::GO:0015670_involved in_AQP1::NCBIGene:358	12
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Pngl::FlyBase:FBgn0033050_has phenotype_Drosophila embryo phenotype::FBbt:00000052PHENOTYPE	192
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Drosophila embryo phenotype::FBbt:00000052PHENOTYPE_has phenotype_Jra::FlyBase:FBgn0001291	56
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Jra::FlyBase:FBgn0001291_in 1 to 1 orthology relationship with_Jun::MGI:96646	56
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Jun::MGI:96646_involved in_positive regulation of epithelial cell migration::GO:0010634	8
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	positive regulation of epithelial cell migration::GO:0010634_involved in_AQP1::NCBIGene:358	32
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	short lived::FBcv:0000385_has phenotype_bchs::FlyBase:FBgn0043362	12
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	bchs::FlyBase:FBgn0043362_in 1 to 1 orthology relationship with_Wdfy3::MGI:1096875	12
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Wdfy3::MGI:1096875_is part of_plasma membrane::GO:0005886	12
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	plasma membrane::GO:0005886_is part of_AQP1::NCBIGene:358	196
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Pngl::FlyBase:FBgn0033050_has phenotype_partially lethal - majority die::FBcv:0000352	192
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	partially lethal - majority die::FBcv:0000352_has phenotype_RpL40::FlyBase:FBgn0003941	16
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	RpL40::FlyBase:FBgn0003941_in 1 to 1 orthology relationship with_UBA52::NCBIGene:7311	16
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	UBA52::NCBIGene:7311_is part of_extracellular exosome::GO:0070062	4
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	extracellular exosome::GO:0070062_is part of_AQP1::NCBIGene:358	112
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	partially lethal - majority die::FBcv:0000352_has phenotype_Jra::FlyBase:FBgn0001291	56
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Jra::FlyBase:FBgn0001291_in 1 to 1 orthology relationship with_JUN::NCBIGene:3725	32
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	JUN::NCBIGene:3725_involved in_positive regulation of fibroblast proliferation::GO:0048146	8
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	positive regulation of fibroblast proliferation::GO:0048146_involved in_AQP1::NCBIGene:358	164
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Pngl::FlyBase:FBgn0033050_has phenotype_male sterile::FBcv:0000370	96
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	male sterile::FBcv:0000370_has phenotype_sinah::FlyBase:FBgn0259794	16
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	sinah::FlyBase:FBgn0259794_in 1 to 1 orthology relationship with_Siah1a::MGI:108064	8
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Siah1a::MGI:108064_is part of_plasma membrane::GO:0005886	4
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Jra::FlyBase:FBgn0001291_in 1 to 1 orthology relationship with_Jun::RGD:2943	16
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Jun::RGD:2943_None_positive regulation of fibroblast proliferation::GO:0048146	8
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Drip::FlyBase:FBgn0015872_in 1 to 1 orthology relationship with_AQP4::NCBIGene:361	76
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	AQP4::NCBIGene:361_is part of_basolateral plasma membrane::GO:0016323	4
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	basolateral plasma membrane::GO:0016323_is part of_AQP1::NCBIGene:358	116
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Pngl::FlyBase:FBgn0033050_has phenotype_Drosophila tarsal segment 4 phenotype::FBbt:00004651PHENOTYPE	64
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Drosophila tarsal segment 4 phenotype::FBbt:00004651PHENOTYPE_has phenotype_Egfr::FlyBase:FBgn0003731	64
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Egfr::MGI:95294_involved in_positive regulation of fibroblast proliferation::GO:0048146	44
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	Pngl::FlyBase:FBgn0033050_has phenotype_developmental rate defective::FBcv:0000450	120
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1852	developmental rate defective::FBcv:0000450_has phenotype_sgg::FlyBase:FBgn0003371	36
