source	target	number_of_paths	node_type	node_value	node_count
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	932	GENE	2796
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	932	DISO	932
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	932	PHYS	932
NGLY1::NCBIGene:55768	Aqp1::NCBIGene:11826	0	NA	0
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	GENE	1248
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	DISO	416
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	PHYS	416
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	GENE	396
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	DISO	132
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	PHYS	132
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	196	GENE	588
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	196	DISO	196
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	196	PHYS	196
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	228	GENE	684
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	228	DISO	228
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	228	PHYS	228
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	64	GENE	192
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	64	DISO	64
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	64	PHYS	64
AQP1::NCBIGene:358	Aqp1::NCBIGene:11826	0	NA	0
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	336	GENE	1008
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	336	DISO	336
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	336	PHYS	336
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	40	GENE	120
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	40	DISO	40
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	40	PHYS	40
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	GENE	1980
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	DISO	660
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	PHYS	660
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	GENE	348
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	DISO	116
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	PHYS	116
Aqp1::NCBIGene:11826	NGLY1::NCBIGene:55768	0	NA	0
Aqp1::NCBIGene:11826	AQP1::NCBIGene:358	0	NA	0
Aqp1::NCBIGene:11826	NFE2L1::NCBIGene:4779	0	NA	0
Aqp1::NCBIGene:11826	ENGASE::NCBIGene:64772	0	NA	0
Aqp1::NCBIGene:11826	AQP3::NCBIGene:360	0	NA	0
Aqp1::NCBIGene:11826	AQP11::NCBIGene:282679	0	NA	0
NFE2L1::NCBIGene:4779	NGLY1::NCBIGene:55768	40	GENE	120
NFE2L1::NCBIGene:4779	NGLY1::NCBIGene:55768	40	DISO	40
NFE2L1::NCBIGene:4779	NGLY1::NCBIGene:55768	40	PHYS	40
NFE2L1::NCBIGene:4779	AQP1::NCBIGene:358	1452	GENE	4356
NFE2L1::NCBIGene:4779	AQP1::NCBIGene:358	1452	DISO	1452
NFE2L1::NCBIGene:4779	AQP1::NCBIGene:358	1452	PHYS	1452
NFE2L1::NCBIGene:4779	Aqp1::NCBIGene:11826	0	NA	0
